,maximum,minimum
EX_cpd01242_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01262_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01307_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01329_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01914_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03048_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03091_LPAREN_e_RPAREN_,-0.0,0.0
EX_cpd03279_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03424_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03724_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd04097_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd04098_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd08023_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd09878_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd10516_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11416_c,0.0,0.0
EX_cpd11574_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11575_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11576_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11578_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11579_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11580_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11581_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11582_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11583_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11584_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11585_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11586_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11587_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11588_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11589_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11590_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11591_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11592_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11593_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11595_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11596_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15603_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15604_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15605_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15606_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd17085_LPAREN_e_RPAREN_,-0.0,0.0
PAO1_Biomass,15.509635,15.509635
PA_Biomass_v13,0.0,0.0
PA_Biomass_v13ub,0.0,0.0
PA_Biomass_v4,0.0,0.0
rAB00001,0.001551,0.001551
rJB00104,0.0,0.0
rJB00222,0.0,0.0
rJB00223,0.0,0.0
rJB00225,992.162758,0.0
rJB00226,0.0,0.0
rJB00232,0.0,0.0
rJB00234,0.0,0.0
rJB00235,0.0,-1000.0
rJB00237,0.0,0.0
rJB00238,1000.0,-1000.0
rJB00240,1000.0,-1000.0
rJB00241,0.0,0.0
rJB00258,0.0,0.0
rJB00259,1000.0,-994.583555
rJB00260,12.923714,0.0
rJB00261,0.0,0.0
rJB00262,12.923714,0.0
rJB00263,12.923714,0.0
rJB00264,12.923714,0.0
rJB00265,12.923714,0.0
rJB00266,0.0,0.0
rJB00267,0.0,0.0
rJB00269,10.0,0.0
rJB00270,12.923714,0.0
rJB00271,1000.0,-991.659841
rJB00273,1000.0,-1000.0
rJB00274,1000.0,-1000.0
rJB00275,0.0,0.0
rJB00276,1000.0,-1000.0
rJB00277,0.0,0.0
rJB00278,10.0,0.0
rJB00279,976.664879,-1000.0
rJB00280,0.0,0.0
rJB00281,0.0,0.0
rJB00283,1000.0,-1000.0
rJB00284,1000.0,-1000.0
rJB00285,0.0,0.0
rPY00162,0.066686,0.066686
rPY00163,0.066686,0.066686
rPY00164,0.021096,0.021096
rPY00165,0.021096,0.021096
rPY00166,0.021096,0.021096
rPY00167,0.13218,0.13218
rPY00168,0.13218,0.13218
rPY00169,0.046906,0.046906
rPY00170,0.046906,0.046906
rPY00171,0.046906,0.046906
rPY00172,0.04559,0.04559
rPY00173,0.04559,0.04559
rPY00174,0.012287,0.012287
rPY00175,0.085274,0.085274
rPY00176,0.085274,0.085274
rPY00177,0.024573,0.024573
rPY00180,0.008326,0.008326
rPY00182,0.015175,0.015175
rPY00183,0.03035,0.03035
rPY00184,0.016651,0.016651
rPY00214,-0.0,0.0
rPY00215,-0.0,0.0
rPY00216,-0.0,0.0
rPY00217,0.0,0.0
rPY00218,0.0,0.0
rPY00219,0.0,0.0
rPY00220,0.0,0.0
rPY00221,-0.0,0.0
rPY00222,-0.0,0.0
rxn00001,1000.0,78.388664
rxn00003,0.0,0.0
rxn00006,0.0,0.0
rxn00007,0.0,0.0
rxn00010,0.0,0.0
rxn00014,8.340159,8.340159
rxn00019,0.0,0.0
rxn00029,0.006204,0.006204
rxn00048,0.0,0.0
rxn00060,0.001551,0.001551
rxn00065,0.0,0.0
rxn00077,-0.0,0.0
rxn00083,1000.0,-1000.0
rxn00085,1000.0,-978.956904
rxn00086,0.0,0.0
rxn00095,0.0,0.0
rxn00097,1000.0,-1000.0
rxn00100,0.0,-0.0
rxn00101,0.0,0.0
rxn00102,913.331025,-1000.0
rxn00105,0.0,0.0
rxn00114,41.496631,-958.503369
rxn00117,6.31543,6.065508
rxn00119,5.091875,5.091875
rxn00122,-0.0,0.0
rxn00124,0.0,-0.0
rxn00126,0.133016,0.133016
rxn00127,0.0,0.0
rxn00131,999.995347,-1000.0
rxn00132,1000.0,0.0
rxn00134,1000.0,-999.995347
rxn00137,0.0,0.0
rxn00138,0.0,0.0
rxn00139,0.0,0.0
rxn00141,0.004653,0.004653
rxn00147,1000.0,0.0
rxn00148,1000.0,-870.926995
rxn00154,30.091085,0.0
rxn00159,0.0,0.0
rxn00160,0.0,0.0
rxn00161,1000.0,-1000.0
rxn00162,1000.0,0.0
rxn00165,1000.0,-991.916764
rxn00166,0.0,-0.0
rxn00175,32.443701,9.314457
rxn00177,0.0,0.0
rxn00179,1000.0,0.0
rxn00183,1000.0,0.0
rxn00184,1000.0,-1000.0
rxn00187,1000.0,0.0
rxn00189,1000.0,0.0
rxn00190,0.0,0.0
rxn00191,1000.0,-1000.0
rxn00192,-0.0,0.0
rxn00193,0.827703,0.827703
rxn00198,0.0,0.0
rxn00199,-25.726041,-25.726041
rxn00206,0.0,0.0
rxn00208,0.0,0.0
rxn00209,0.0,0.0
rxn00211,0.0,0.0
rxn00213,0.0,0.0
rxn00214,0.0,0.0
rxn00216,10.0,0.0
rxn00222,0.0,0.0
rxn00225,0.0,0.0
rxn00237,1000.0,-1000.0
rxn00239,0.486692,0.486692
rxn00242,0.0,0.0
rxn00247,1000.0,0.0
rxn00248,1000.0,-1000.0
rxn00250,1000.0,0.0
rxn00251,1000.0,-1000.0
rxn00256,25.726041,25.726041
rxn00260,947.884868,-1000.0
rxn00269,0.0,0.0
rxn00283,978.320284,1.655405
rxn00285,984.320597,-1000.0
rxn00288,38.258033,0.0
rxn00290,-8.340159,-8.340159
rxn00291,-0.0,0.0
rxn00293,2.44711,2.44711
rxn00295,0.0,0.0
rxn00297,0.0,0.0
rxn00299,0.001551,0.001551
rxn00300,0.0,0.0
rxn00303,0.0,0.0
rxn00313,0.0,0.0
rxn00322,8.340159,8.340159
rxn00327,0.0,0.0
rxn00330,0.0,0.0
rxn00336,-0.0,0.0
rxn00337,70.570686,8.54106
rxn00338,-0.0,0.0
rxn00342,0.0,0.0
rxn00346,30.091085,0.0
rxn00347,947.884868,-1000.0
rxn00351,0.0,0.0
rxn00361,0.0,0.0
rxn00363,-0.0,0.0
rxn00364,0.418705,0.418705
rxn00371,3.227681,3.227681
rxn00374,8.744309,8.744309
rxn00392,-0.0,0.0
rxn00394,41.663352,32.83139
rxn00395,-0.0,0.0
rxn00405,8.831962,0.0
rxn00409,0.418705,-0.316359
rxn00410,3.86832,-996.381602
rxn00412,1000.0,0.0
rxn00414,1000.0,0.0
rxn00416,1.528242,1.528242
rxn00420,992.162758,0.0
rxn00423,-0.0,0.0
rxn00429,0.0,-0.0
rxn00433,0.0,0.0
rxn00438,0.0,0.0
rxn00453,0.0,0.0
rxn00455,0.0,0.0
rxn00459,-7.837242,-1000.0
rxn00461,0.827703,0.827703
rxn00467,1000.0,-993.248796
rxn00469,1000.0,-1000.0
rxn00470,8.831962,0.0
rxn00478,-0.0,-0.0
rxn00493,7.943112,-0.0
rxn00500,10.0,10.0
rxn00501,30.091085,0.0
rxn00506,57.459769,12.592224
rxn00508,-0.0,0.0
rxn00509,-0.0,0.0
rxn00527,5.826819,-2.116294
rxn00533,1000.0,-935.807492
rxn00537,0.0,0.0
rxn00539,0.0,-0.0
rxn00541,57.459769,12.592224
rxn00546,0.0,0.0
rxn00547,0.0,-0.0
rxn00549,992.162758,0.0
rxn00555,2.44711,2.44711
rxn00558,1000.0,-1000.0
rxn00559,0.0,0.0
rxn00567,0.0,-0.0
rxn00588,0.0,0.0
rxn00598,0.0,-0.0
rxn00601,0.0,0.0
rxn00602,38.258033,8.166947
rxn00604,1000.0,-1000.0
rxn00611,976.664879,0.0
rxn00612,976.664879,0.0
rxn00615,0.423749,0.423749
rxn00616,972.226819,-17.361773
rxn00623,0.0,-0.0
rxn00629,0.0,-0.0
rxn00638,0.0,0.0
rxn00640,0.0,0.0
rxn00642,0.0,0.0
rxn00646,0.0,0.0
rxn00649,0.0,0.0
rxn00656,-0.0,-30.091085
rxn00670,0.0,0.0
rxn00671,0.0,0.0
rxn00675,0.0,0.0
rxn00676,-8.166947,-38.258033
rxn00686,-0.251473,-0.251473
rxn00689,0.0,0.0
rxn00691,-0.0,0.0
rxn00692,25.930533,3.496761
rxn00693,-0.5773,-0.5773
rxn00695,921.611724,0.000388
rxn00701,0.0,0.0
rxn00704,-0.000388,-0.000388
rxn00708,-0.0,0.0
rxn00710,5.416445,5.416445
rxn00711,0.0,0.0
rxn00717,0.0,0.0
rxn00727,-0.0,0.0
rxn00728,0.0,-0.0
rxn00737,30.091085,0.0
rxn00742,0.581953,0.581953
rxn00747,996.600817,4.43806
rxn00758,0.0,0.0
rxn00763,0.0,0.0
rxn00770,10.934624,10.934624
rxn00772,1000.0,-999.995347
rxn00776,0.0,0.0
rxn00777,-7.290783,-7.290783
rxn00779,992.162758,0.0
rxn00781,-7.837242,-1000.0
rxn00785,3.646943,3.646943
rxn00786,0.0,-992.162758
rxn00789,-0.0,0.0
rxn00790,5.518179,5.518179
rxn00791,0.0,0.0
rxn00792,0.0,0.0
rxn00796,0.0,0.0
rxn00799,968.263594,-1000.0
rxn00800,1.952048,1.952048
rxn00802,36.080186,36.080186
rxn00806,2.792207,2.792207
rxn00831,-0.0,0.0
rxn00832,-5.518179,-5.518179
rxn00834,3.56613,3.56613
rxn00836,-0.0,0.0
rxn00838,1.952048,1.952048
rxn00839,0.0,-0.249922
rxn00851,0.827703,0.827703
rxn00853,0.0,0.0
rxn00856,0.0,0.0
rxn00858,8.831962,-0.0
rxn00859,-0.0,0.0
rxn00867,8.744309,8.744309
rxn00868,991.659841,14.994962
rxn00872,976.664879,0.0
rxn00874,0.0,-0.0
rxn00898,0.0,0.0
rxn00902,5.999135,5.999135
rxn00903,1000.0,-994.000865
rxn00907,5.518179,5.518179
rxn00912,-0.0,-0.0
rxn00913,-0.0,0.0
rxn00915,0.0,0.0
rxn00917,3.56613,3.56613
rxn00926,0.0,0.0
rxn00927,1000.0,-999.995347
rxn00931,0.0,-976.664879
rxn00935,976.664879,0.0
rxn00946,935.807492,0.0
rxn00947,0.0,0.0
rxn00950,999.418047,0.0
rxn00953,1000.0,0.581953
rxn00962,-0.0,-0.0
rxn00966,0.001551,0.001551
rxn00973,974.273959,-1000.0
rxn00974,974.273959,-1000.0
rxn00980,0.0,0.0
rxn00985,0.0,0.0
rxn00986,0.0,0.0
rxn00988,0.0,0.0
rxn00991,8.791342,8.791342
rxn00992,-0.0,-22.958319
rxn00993,5.826819,5.826819
rxn01000,-0.0,-7.943112
rxn01011,0.0,0.0
rxn01018,5.416445,5.416445
rxn01019,36.080186,36.080186
rxn01022,0.0,0.0
rxn01029,0.0,0.0
rxn01045,1000.0,-994.000865
rxn01053,0.0,0.0
rxn01068,0.0,0.0
rxn01069,69.742983,7.713357
rxn01073,0.0,0.0
rxn01093,0.0,0.0
rxn01100,1000.0,7.837242
rxn01101,992.162758,0.0
rxn01102,0.0,0.0
rxn01106,1000.0,7.837242
rxn01115,0.0,0.0
rxn01116,-7.290783,-7.290783
rxn01117,-0.0,0.0
rxn01127,-0.249922,-0.249922
rxn01134,0.0,0.0
rxn01137,0.0,0.0
rxn01145,-0.0,0.0
rxn01192,-0.0,0.0
rxn01199,0.0,0.0
rxn01200,3.643841,3.643841
rxn01204,0.0,0.0
rxn01211,5.518179,5.518179
rxn01218,-0.0,0.0
rxn01219,-0.485141,-0.485141
rxn01225,0.0,0.0
rxn01241,47.049374,16.958289
rxn01245,8.791342,8.791342
rxn01252,0.0,0.0
rxn01255,0.003102,0.003102
rxn01256,-0.0,0.0
rxn01257,0.001551,0.001551
rxn01258,0.0,0.0
rxn01268,7.943112,0.0
rxn01275,10.0,-1000.0
rxn01294,0.0,0.0
rxn01297,0.0,0.0
rxn01299,-0.0,-0.0
rxn01300,69.742983,7.713357
rxn01302,-7.713357,-69.742983
rxn01303,0.0,0.0
rxn01304,0.0,0.0
rxn01314,-0.0,0.0
rxn01329,0.0,0.0
rxn01331,0.0,0.0
rxn01332,0.003102,0.003102
rxn01333,-3.643841,-3.643841
rxn01352,-0.0,-0.0
rxn01353,0.0,-0.485141
rxn01355,38.258033,8.166947
rxn01360,0.0,0.0
rxn01362,-5.416445,-5.416445
rxn01387,-25.726041,-25.726041
rxn01388,1000.0,-974.273959
rxn01396,1000.0,0.0
rxn01398,1000.0,0.0
rxn01406,-0.0,0.0
rxn01416,0.0,0.0
rxn01434,36.080186,36.080186
rxn01437,0.0,-0.0
rxn01445,-0.0,0.0
rxn01451,1000.0,-976.664879
rxn01452,1000.0,-976.664879
rxn01462,0.0,0.0
rxn01465,-5.416445,-5.416445
rxn01466,0.001551,0.001551
rxn01475,1000.0,0.0
rxn01476,992.424477,0.0
rxn01477,992.424477,0.261719
rxn01480,0.0,0.0
rxn01484,0.0,0.0
rxn01485,-2.44711,-2.44711
rxn01492,0.0,-992.162758
rxn01504,-8.791342,-8.791342
rxn01507,-0.0,0.0
rxn01509,-0.485141,-0.485141
rxn01512,1000.0,0.0
rxn01513,0.0,0.0
rxn01514,1000.0,0.0
rxn01517,-0.249922,-0.249922
rxn01519,0.0,0.0
rxn01520,0.249922,0.249922
rxn01521,-0.0,0.0
rxn01522,0.0,0.0
rxn01538,0.0,0.0
rxn01575,38.258033,8.166947
rxn01603,0.001551,0.001551
rxn01620,0.0,0.0
rxn01626,0.0,0.0
rxn01629,-0.012408,-0.012408
rxn01636,0.0,-1000.0
rxn01637,1000.0,-993.248796
rxn01639,8.744309,8.744309
rxn01640,0.0,0.0
rxn01642,8.744309,8.744309
rxn01643,70.570686,8.54106
rxn01644,0.827703,0.827703
rxn01672,0.249922,0.0
rxn01673,0.249922,-0.485141
rxn01675,0.0,0.0
rxn01678,-0.0,-0.249922
rxn01686,0.0,0.0
rxn01729,8.340159,8.340159
rxn01730,8.340159,8.340159
rxn01732,984.320597,-1000.0
rxn01734,1000.0,-984.320597
rxn01739,0.003102,0.003102
rxn01740,-0.003102,-0.003102
rxn01746,0.0,0.0
rxn01748,-0.0,0.0
rxn01790,0.0,-0.0
rxn01791,-0.0,-0.0
rxn01802,8.340159,8.340159
rxn01807,-0.0,0.0
rxn01816,0.0,-0.0
rxn01825,5.826819,5.826819
rxn01827,5.826819,5.826819
rxn01834,0.0,0.0
rxn01851,1000.0,0.0
rxn01858,0.0,0.0
rxn01867,0.0,0.0
rxn01917,0.0,-1000.0
rxn01921,1000.0,0.0
rxn01945,0.0,0.0
rxn01961,0.0,0.0
rxn01964,-0.0,0.0
rxn01973,0.827703,0.827703
rxn01974,0.827703,0.827703
rxn01977,1000.0,-1000.0
rxn01987,0.0,0.0
rxn01996,-8.166947,-38.258033
rxn01997,-0.0,0.0
rxn02000,0.0,0.0
rxn02003,0.0,-0.0
rxn02005,0.0,0.0
rxn02008,0.827703,0.827703
rxn02011,0.827703,0.827703
rxn02028,0.0,0.0
rxn02085,-8.744309,-8.744309
rxn02112,0.0,0.0
rxn02122,0.0,0.0
rxn02143,0.0,0.0
rxn02144,0.0,0.0
rxn02155,0.0,0.0
rxn02160,-0.0,0.0
rxn02167,-23.335121,-1000.0
rxn02175,-0.0,0.0
rxn02177,0.0,0.0
rxn02186,-0.0,0.0
rxn02201,0.001551,0.001551
rxn02212,0.003102,0.003102
rxn02213,0.003102,0.003102
rxn02250,0.0,0.0
rxn02264,0.001551,0.001551
rxn02268,0.0,0.0
rxn02270,38.258033,8.166947
rxn02271,-8.166947,-38.258033
rxn02276,5.826819,5.826819
rxn02277,0.0,0.0
rxn02285,-0.827703,-0.827703
rxn02286,0.827703,0.827703
rxn02287,0.0,0.0
rxn02288,0.001551,0.001551
rxn02297,0.0,0.0
rxn02302,0.0,0.0
rxn02303,0.001551,0.001551
rxn02305,0.0,0.0
rxn02312,0.0,0.0
rxn02314,0.0,0.0
rxn02320,-0.0,0.0
rxn02331,-0.0,0.0
rxn02341,-0.0,0.0
rxn02366,0.0,0.0
rxn02369,0.0,-0.0
rxn02373,1000.0,0.0
rxn02374,976.664879,0.0
rxn02380,1000.0,-1000.0
rxn02402,-0.0,0.0
rxn02404,-0.0,0.0
rxn02405,0.0,0.0
rxn02440,0.0,0.0
rxn02465,1000.0,0.0
rxn02473,-0.0,0.0
rxn02474,0.0,-0.0
rxn02475,-0.0,0.0
rxn02476,0.003102,0.003102
rxn02483,-0.0,0.0
rxn02484,0.0,0.0
rxn02503,0.001551,0.001551
rxn02504,0.001551,0.001551
rxn02507,0.0,0.0
rxn02508,-0.0,0.0
rxn02569,0.0,0.0
rxn02632,0.0,0.0
rxn02679,0.0,0.0
rxn02680,0.0,0.0
rxn02720,325.55496,0.0
rxn02774,0.0,0.0
rxn02775,0.0,0.0
rxn02782,0.0,0.0
rxn02789,5.999135,5.999135
rxn02803,325.55496,0.0
rxn02804,0.0,-935.807492
rxn02811,-5.999135,-5.999135
rxn02831,0.0,0.0
rxn02834,0.0,0.0
rxn02835,0.0,0.0
rxn02842,0.0,0.0
rxn02866,8.791342,8.791342
rxn02867,-8.791342,-8.791342
rxn02875,0.0,0.0
rxn02889,8.791342,8.791342
rxn02895,5.518179,5.518179
rxn02898,0.0,0.0
rxn02900,0.0,0.0
rxn02911,0.0,-325.55496
rxn02914,0.0,-992.162758
rxn02927,0.0,0.0
rxn02929,-0.827703,-0.827703
rxn02933,38.258033,8.166947
rxn02934,-8.166947,-38.258033
rxn02937,5.518179,5.518179
rxn02938,1000.0,0.0
rxn02939,0.0,0.0
rxn02944,0.0,0.0
rxn02950,38.258033,8.166947
rxn02971,0.0,0.0
rxn02986,0.0,0.0
rxn02988,0.0,0.0
rxn03004,-0.0,0.0
rxn03031,0.827703,0.827703
rxn03052,0.0,0.0
rxn03055,0.0,0.0
rxn03057,-0.0,0.0
