,maximum,minimum
R70C35FC4,99986.3827,0.0
R70F983DC,99999.0,-99999.0
R717A15F7,99999.0,0.0
R717C6589,99999.0,0.0
R717DC0DD,99999.0,0.0
R718058B6,0.0,0.0
R718431EF,99999.0,0.0
R71BD1CCF,83330.01,-99999.0
R71CC81F2,0.0,0.0
R71E1EE16,99999.0,0.0
R720E1CB9,0.0,0.0
R72257CED,12499.875,0.0
R722AFF32,16666.5,0.0
R725BDA5D,99999.0,0.0
R726B7F0,0.00011,-99998.99989
R726C5D38,99999.0,0.0
R727CC2D2,99999.0,0.0
R72A8515,12499.875,0.0
R72C210DF,99999.0,-99999.0
R72C863B4,99999.0,-99999.0
R72CD7958,99999.0,-99999.0
R72F2416D,99999.0,-19444.25
R72FDCCE,99999.0,0.0
R7333F617,99999.0,0.0
R735FA302,99999.0,-99999.0
R73663DB6,0.0,-99999.0
R737F707C,99999.0,-99999.0
R73860432,0.0,0.0
R7386BAB0,99999.0,0.0
R73BCB56C,99999.0,0.0
R73C4D16A,0.0,0.0
R73E6DE17,99999.0,-99999.0
R7440BED0,99999.0,-99999.0
R7452BE51,59999.4,0.0
R745923B5,99999.0,0.0
R7494FE51,99999.0,0.0
R74A44969,99999.0,-99999.0
R74E65BB2,0.0,-99999.0
R750BE8DC,99999.0,0.0
R7516FC73,0.0,-99999.0
R751C46FC,0.0,-99999.0
R751D89CB,99999.0,0.0
R75258D52,99999.0,-99999.0
R7529A331,49539.417344,0.0
R752D626E,99999.0,-99999.0
R75310C7C,99999.0,0.0
R753AD518,99999.0,-99999.0
R753C2A79,0.0,-99995.94
R756F434B,99999.0,-99999.0
R759BD7EE,14285.571429,-99999.0
R75AC7EFF,99999.0,-99999.0
R75E08CB8,99999.0,0.0
R75FA5D7D,33328.794233,0.0
R75FA803,0.0,0.0
R760F540E,99999.0,-99999.0
R7616B7F1,99999.0,0.0
R763A1D9C,99999.0,0.0
R76B50A75,99999.0,0.0
R76CB3379,0.0,0.0
R76E54C50,0.0,0.0
R773BDE83,99999.0,-99999.0
R77447400,99999.0,0.0
R776F06AC,99999.0,0.0
R7772F60B,99999.0,0.0
R77B549B2,99999.0,0.0
R77CA67D2,99999.0,-99999.0
R77E111FA,99998.99989,0.0
R7827601A,99999.0,0.0
R7862CC4B,99999.0,-99999.0
R78A55FA2,-0.0,0.0
R78BC6C53,0.0,0.0
R78D58157,99999.0,0.0
R78E013D4,99999.0,-99999.0
R78E921A2,99999.0,0.0
R78FF7DC6,99999.0,0.0
R79057245,99999.0,0.0
R79087A0D,0.0,0.0
R7949BEDA,99999.0,0.0
R79677A61,0.0,0.0
R797FEAF7,99999.0,0.0
R7985C30A,0.0,0.0
R799BAC41,99999.0,0.0
R79C9EF36,99999.0,-99999.0
R7A0772A5,19444.25,0.0
R7A11F301,99999.0,-99999.0
R7A247316,0.0,-99999.0
R7A30A1E,14285.571429,0.0
R7A34F560,99999.0,0.0
R7A3A33DF,99999.0,0.0
R7A47DD78,16666.5,0.0
R7ABF296E,99999.0,-99999.0
R7ADF2EC0,0.0,0.0
R7AF23D3A,99999.0,-99999.0
R7AF59834,99999.0,-99999.0
R7AF96ED5,0.0,0.0
R7B303E85,99999.0,0.0
R7B55D149,99999.0,-99999.0
R7B8A1023,99999.0,0.0
R7B977B9E,99999.0,0.0
R7BB1D91B,99999.0,0.0
R7BB6BC6B,99999.0,0.0
R7BD890F0,0.0,0.0
R7BDB4117,99999.0,-99999.0
R7C41EE0F,99999.0,-99999.0
R7C67F13F,0.0,0.0
R7D2B6966,0.0,0.0
R7D9ED0BF,16666.5,0.0
R7DB09426,99999.0,0.0
R7DB66936,99986.3827,0.0
R7E11E177,99999.0,0.0
R7E2316DC,99999.0,-99999.0
R7E357A28,99999.0,0.0
R7EBE1E5,99999.0,0.0
R7EC0F825,99999.0,-99999.0
R7EDE010C,0.0,-99999.0
R7EFFA56F,14285.571429,0.0
R7F0E3AF7,99997.26,-99997.68
R7F358F1E,0.0,-99999.0
R800C1174,99999.0,0.0
R8011D7F9,0.0,-99986.3827
R802B64AE,99999.0,-99999.0
R802C2BCE,0.0,0.0
R803985F1,99999.0,0.0
R8043DAEF,99999.0,-99999.0
R804F6353,99999.0,0.0
R8052EA18,0.0,0.0
R80994642,99999.0,-99999.0
R813E619A,18749.8125,0.0
R81556A75,0.0,-99999.0
R815BFA1D,99998.593,-99999.0
R815E23BD,99999.0,0.0
R81676643,0.0,0.0
R8184D9EA,99999.0,-99992.69267
R81CC6292,99999.0,0.0
R81D004DA,0.0,-99999.0
R81D753DC,99999.0,0.0
R81F23CFC,0.0,0.0
R81FCAAAE,99999.0,0.0
R82105028,99999.0,0.0
R82139A43,99999.0,-99999.0
R8217D505,0.0,0.0
R8230BF48,99999.0,-99999.0
R82521F85,99994.65,0.0
R825325AD,99999.0,0.0
R8261C1C5,99999.0,-99999.0
R826A6402,0.0,0.0
R8278A087,99999.0,0.0
R82C3D13C,99999.0,-99999.0
R82CAB468,99999.0,-99999.0
R82CDF291,99999.0,-99999.0
R82DB80EA,99999.0,0.0
R82EC276F,99999.0,-99999.0
R82F5C032,99999.0,0.0
R82F97507,99999.0,-99999.0
R82FFFB42,99999.0,0.0
R83389BE4,0.0,0.0
R83501A3C,49999.5,0.0
R83536A8C,99999.0,-99999.0
R835EDBFE,99999.0,-99999.0
R83639C63,99999.0,0.0
R83963088,99999.0,-99999.0
R83B30D2C,99999.0,0.0
R83B4DEC9,0.0,-99999.0
R83ED4949,99999.0,0.0
R83ED5B3,99999.0,-99999.0
R83FB09A3,99999.0,0.0
R84073FB4,99999.0,0.0
R8410B6E2,16666.5,0.0
R841CD691,99999.0,-99999.0
R843CA0C4,0.0,0.0
R8453D035,99999.0,0.0
R8466B071,0.0,-99999.0
R847E3B12,0.0,0.0
R84828B8D,99999.0,0.0
R84C6C38E,0.0,0.0
R84DA4C81,0.0,-99999.0
R84E0A1F,0.0,0.0
R84EDD8C2,99999.0,0.0
R84F627FD,99999.0,-99999.0
R84FB02B7,0.0,0.0
R8505D20,99994.65,-99999.0
R851DB876,99999.0,-99999.0
R8554B8F6,0.0,0.0
R85776012,99999.0,0.0
R858AD560,99999.0,-99999.0
R85AC958C,0.0,-99999.0
R85C81EE0,99999.0,0.0
R861DDB31,0.0,0.0
R86350B0B,0.0,0.0
R869EE9D4,99999.0,0.0
R86D09FA4,99999.0,-99999.0
R8717521D,0.0,0.0
R872A45AB,99999.0,-99999.0
R875B8CAF,99999.0,-99998.59267
R87714E78,99999.0,0.0
R8796A875,99999.0,-99999.0
R87A6E4E8,99999.0,-99999.0
R87BDDD4A,99999.0,0.0
R87E64786,99995.45289,-99999.0
R880560D9,99999.0,-99999.0
R8821AE26,19444.25,0.0
R883D96D5,99986.3827,0.0
R886517A4,99999.0,0.00011
R887C9CD5,99999.0,-99999.0
R8906FF5E,99999.0,0.0
R891E845D,99999.0,-99999.0
R894718BC,99999.0,0.0
R895B6AE1,99999.0,-99999.0
R896353BD,0.0,-99999.0
R898FA074,99999.0,0.0
R89C1FDAE,99999.0,-99999.0
R8A04B0F8,99999.0,-99999.0
R8A080C49,0.0,-99999.0
R8A29A0DD,0.0,0.0
R8AA17E95,99999.0,0.0
R8B12FB8E,99999.0,0.0
R8B23130F,99999.0,0.0
R8B43F8B,99999.0,0.0
R8B6128A,0.0,0.0
R8B66809E,99999.0,0.0
R8B72B85E,99999.0,0.0
R8B7D9DD0,99999.0,-99999.0
R8B9D9C06,99999.0,-99999.0
R8BAF1D4A,99999.0,-99999.0
R8BEF010,99999.0,0.0
R8C012C2B,99999.0,-99999.0
R8C029562,99999.0,-99999.0
R8C1E9966,0.0,0.0
R8C29940F,0.0,0.0
R8C67FDBB,99999.0,-99999.0
R8C8A768C,59999.4,0.0
R8C8B6981,0.0,0.0
R8C94D057,99999.0,0.0
R8CBC4E4B,99999.0,-99999.0
R8CC3F11B,99999.0,-99999.0
R8CD19851,0.0,0.0
R8CD42A12,99999.0,0.0
R8CDB3DAA,99999.0,-99999.0
R8CF6768C,0.0,-99986.3827
R8CFBFF42,99999.0,0.0
R8D1F09C8,99999.0,-99999.0
R8D28ABDC,0.0,-99986.3827
R8D50B1CC,99999.0,-99999.0
R8D87A3CA,99999.0,-99999.0
R8DAE3A25,99999.0,-99999.0
R8DC36AD3,0.0,-99999.0
R8DE6D488,99999.0,-99999.0
R8DF48CE3,99999.0,0.0
R8E026B42,99999.0,0.0
R8E3F7F8D,99999.0,-99999.0
R8E6C8BC8,99999.0,-99999.0
R8E7F7C28,99999.0,-99999.0
R8E9CEB48,99999.0,0.0
R8EA59C7C,99999.0,0.0
R8EA75348,99999.0,-99999.0
R8EBCF6BA,99999.0,0.0
R8F26F3B4,99999.0,0.0
R8F756DED,33328.794343,0.00011
R8FDD65E8,0.0,-99999.0
R900A8607,99999.0,0.0
R900DE59D,0.0,-99999.0
R900FC5A7,99999.0,0.0
R9073C8C1,99999.0,0.0
R907BF640,99999.0,-99999.0
R90810A1,99999.0,-99999.0
R9083AEE4,0.0,-0.0
R908BF765,0.0,-99999.0
R90B0BE9C,0.0,-99986.3827
R91021E0A,0.0,0.0
R910B980C,99999.0,-99999.0
R913ADDBB,99999.0,0.0
R913EB0C4,0.0,0.0
R914D9FA0,99999.0,0.0
R91834A13,0.0,0.0
R91A929CA,14285.571429,0.0
R91C01E54,0.0,-99999.0
R91EC2CF4,99999.0,0.0
R91EEF1F,99986.3827,-99999.0
R91F8FFC9,99999.0,0.0
R921DD530,99999.0,-99999.0
R92439F45,99999.0,0.0
R9268CF81,99999.0,-99999.0
R927167B2,0.0,0.0
R92D66D5,99999.0,0.0
R934C2DCF,99999.0,-99999.0
R934DB41C,99999.0,-99999.0
R93634957,0.0,0.0
R93789C2C,99999.0,-99999.0
R938A0B1E,99999.0,-99999.0
R93B51B78,0.0,-99999.0
R93C4FB81,99999.0,-99999.0
R93DA0395,14285.571429,0.0
R943707D2,0.0,0.0
R944AC173,99997.78,0.0
R945E2857,99999.0,-99999.0
R9490975F,99999.0,0.0
R94DC5412,99999.0,0.0
R9550AB15,0.0,-99999.0
R95519D64,0.0,-99986.3827
R957B54D4,99999.0,0.0
R958ED7C3,0.0,-99999.0
R95BAE1CE,99999.0,-99999.0
R95E42B97,99999.0,0.0
R95E94131,99999.0,0.0
R95F11FCA,99999.0,-99999.0
R96092C62,0.0,0.0
R96290CDA,99999.0,-99999.0
R966224A8,99999.0,0.0
R967D208B,99997.78,-99999.0
R96A43781,99999.0,0.0
R96A6A4CF,16666.5,0.0
R96EE07F1,99999.0,0.0
R97331739,99999.0,-99999.0
R973F82C0,99999.0,0.0
R975F8CBB,0.0,0.0
R977ECBDA,99999.0,0.0
R9794A35C,99999.0,-99999.0
R97CA8345,0.0,-99998.99989
R983EA875,99999.0,0.0
R987F2BD6,99999.0,-99999.0
R9896FD4D,99999.0,0.0
R98C86F14,99986.3827,0.0
R98D4EF19,99999.0,-99999.0
R98FEE3C9,0.0,0.0
R9900EF9A,99999.0,-99999.0
R991E3B44,99999.0,-99999.0
R99335691,99999.0,0.0
R99D6E588,99999.0,-99999.0
R99DA40A6,99999.0,0.0
R99DF53F9,99999.0,0.0
R99EE4D9F,14285.571429,0.0
R99F9355F,99999.0,0.0
R9A20F05E,99999.0,-99999.0
R9A4B37B6,99999.0,0.0
R9A7248A4,0.0,-99999.0
R9AB7C727,99999.0,0.0
R9AB89AE0,99999.0,-99999.0
R9AC9514C,99999.0,0.0
R9B1C8B75,12499.875,0.0
R9B1FDC10,99999.0,-99999.0
R9B3C57EA,99999.0,0.0
R9B483C15,99999.0,0.0
R9B73E10F,14285.571429,0.0
R9B768FBC,99999.0,-99999.0
R9B8D2692,99999.0,-99999.0
R9B986DE4,99999.0,0.0
R9BA3E059,0.0,-99999.0
R9BC76DE6,14285.571429,-0.0
R9BD8BCB3,99999.0,0.0
R9BDED4DD,99999.0,0.0
R9BFE796F,-0.0,-99999.0
R9C28EB77,0.0,0.0
R9C3188C1,99999.0,0.0
R9C3DF2DF,99999.0,0.0
R9C406FD3,0.0,-99999.0
R9C6301CA,0.0,-99999.0
R9C63BFEF,99999.0,0.0
R9C8B0865,99999.0,-99999.0
R9CA1FC97,99999.0,0.0
R9CDF4195,99999.0,-99999.0
R9CE6162C,49993.19135,0.0
R9D1B2FA1,99999.0,0.0
R9D1B4549,99999.0,0.0
R9D5A9DA4,99999.0,-99999.0
R9D80678A,99999.0,0.0
R9DC16804,99999.0,0.0
R9DD33ED4,99986.3827,0.0
R9E4EFC88,16666.5,0.0
R9E7DA80E,99999.0,-99999.0
R9E82AFD2,99986.3827,0.0
R9E84AFC8,99999.0,0.0
R9E99A0A2,0.0,0.0
R9EABBC0D,99999.0,0.0
R9ED5AC94,12499.875,0.0
R9EEDE1AD,-0.0,-99999.0
R9EEDF035,99999.0,-99999.0
R9EF82C92,99999.0,0.0
R9F1994BD,99999.0,-99999.0
R9F1D14C0,99999.0,-99999.0
R9F656B3D,99999.0,0.0
R9F6FFF00,0.0,0.0
R9F7FB095,99999.0,-99999.0
R9F8717E6,99986.3827,0.0
R9FA4AA0A,0.0,-99986.3827
R9FED80B1,99999.0,-99999.0
R9FF9176F,99999.0,-99999.0
RA05F648A,19444.25,0.0
RA0AC35CA,0.0,0.0
RA0B9C5E6,99999.0,-99999.0
RA0BADDD0,99999.0,-99999.0
RA0C2E339,99999.0,0.0
RA0C9145A,0.0,-99986.3827
RA0DDAF18,99999.0,0.0
RA1066942,0.0,0.0
RA137E288,99999.0,-99999.0
RA14CF9EB,0.0,-99999.0
RA15B1C00,99999.0,-99999.0
RA1905D8,99999.0,0.0
RA195B514,99986.3827,0.0
RA1A091DF,99999.0,0.0
RA1A2AE01,99999.0,-99999.0
RA1BF3EE5,99999.0,-99999.0
RA1D41559,99999.0,-99999.0
RA226F0E1,0.0,0.0
RA22B3905,99999.0,-99999.0
RA22ED013,99999.0,-99999.0
RA24DD2D,99.999,0.0
RA2624F83,99999.0,0.0
RA273BC1A,-0.0,-99999.0
RA27E5340,99999.0,-99999.0
RA28EF8C0,99999.0,0.0
RA2C43FB6,99999.0,-99999.0
RA2EBB5C2,99991.67201,-99999.0
RA2F36963,0.0,0.0
RA2F96F3,99999.0,-99999.0
RA308C349,0.0,0.0
RA30C3308,99998.999945,0.0
RA33F30C7,99999.0,0.0
RA444409A,99986.3827,0.0
RA49CA54F,99999.0,0.0
RA4D4AD1D,99999.0,0.0
RA5018A65,0.0,0.0
RA528EB55,99999.0,-99999.0
RA5334561,99999.0,0.0
RA5380EF4,0.0,0.0
RA56E9186,99999.0,0.0
RA585549F,16666.5,0.0
RA597E6CA,0.0,0.0
RA5B1C3F8,99999.0,-99999.0
RA6046011,0.0,-99999.0
RA645864B,99999.0,0.0
RA65CB13F,99999.0,-99999.0
RA6637795,99999.0,0.0
RA66469EA,0.0,0.0
RA6731F75,-4.35,-99999.0
RA684B1E0,99999.0,0.0
RA6BCF5AF,-0.0,-99999.0
RA6C72DA8,99999.0,-99999.0
RA6E23FBB,99999.0,-99999.0
RA6F13F02,0.0,0.0
RA6FDE8D6,99999.0,-99999.0
RA70C4A2F,99999.0,-99999.0
RA70D395D,99999.0,0.0
RA71DE31B,99999.0,0.0
RA720DCAB,0.0,0.0
RA7425622,99999.0,-99999.0
RA760988D,99999.0,-0.0
RA7730D8F,0.0,0.0
RA7C1C6A0,0.0,0.0
RA7D59D67,99999.0,-99999.0
RA7DC31A9,99999.0,0.0
RA7E3F739,99999.0,-99999.0
RA7EA0AE1,99999.0,0.0
RA7EAC5CB,99999.0,-99999.0
RA8092CF4,0.0,-99999.0
RA8236A3E,0.0,0.0
RA86CA648,-0.0,-99999.0
RA8B728FF,33328.794343,0.0
RA8B91E64,0.0,0.0
RA8DA8C06,99999.0,0.0
RA8E87E22,99999.0,-99999.0
RA8F9802D,99999.0,-99999.0
RA910CCF3,99999.0,0.0
RA9996BE5,99999.0,-99999.0
RA9B39BBC,99999.0,0.0
RA9D4FAF0,99999.0,0.0
RAA59B1A1,99999.0,-99999.0
RAA5AFE50,99999.0,-99999.0
RAA68115C,99999.0,0.0
RAA6AA1,0.0,-99986.3827
RAA82755,0.0,-99998.99989
RAAAE22F1,99999.0,-99999.0
RAAB1648B,99999.0,-99999.0
RAB311DE2,99999.0,0.0
RAB41E0AE,0.0,0.0
RAB43FADE,99999.0,-99999.0
RAB534987,18749.8125,0.0
RAB5B164F,99999.0,0.0
RAB5EAA2B,99999.0,0.0
RAB6F1012,99999.0,0.0
RAB70F856,99999.0,0.0
RABC253CB,99999.0,-99999.0
RAC0BB1E2,99999.0,-99999.0
RAC30B082,99999.0,-99999.0
RAC614731,99999.0,0.0
RAC774743,99999.0,-99999.0
RAC8EBBB4,99999.0,0.0
RACA8CF8C,99999.0,-99999.0
RACE9512E,99999.0,0.0
RACF0B6E2,99999.0,0.0
RAD2C063E,0.0,0.0
RAD82A101,0.0,0.0
RAD98FB5B,0.0,-99999.0
RAD9FC67,99999.0,0.0
RADC574D9,99999.0,0.0
RAE240744,99999.0,-99999.0
RAEAF5ACC,99999.0,0.0
RAEE64179,0.0,0.0
RAEE65DA2,99999.0,-99999.0
RAEF367B6,99999.0,0.0
RAEFC22A1,0.0,0.0
RAEFECF36,99999.0,-99999.0
RAF110239,99999.0,-99999.0
RAF1EF051,99999.0,0.0
RAF482FE1,99999.0,0.0
RAF55EEA5,99999.0,-99999.0
RAFDEC4FB,99999.0,-99999.0
RAFEEEDDD,0.0,0.0
RB032AF38,99999.0,-99999.0
RB068A67,0.0,-99999.0
RB0813B5,99999.0,0.0
RB09364DD,99998.99989,-99999.0
RB097AF9D,0.0,0.0
RB0A0B888,99999.0,-99999.0
RB0A71B06,0.0,0.0
RB0B7A51,99999.0,-99999.0
RB0CF81CF,99999.0,0.0
RB0E75CCD,99999.0,0.0
RB0FFAF9A,99999.0,-99999.0
RB1465468,99999.0,-99999.0
RB17A31A6,0.0,0.0
RB1B41008,0.0,0.0
RB1EC222E,99999.0,-99999.0
RB1FC535,99999.0,0.0
RB20F1F72,0.0,0.0
RB22A729D,0.0,-16666.5
RB25C0C66,14285.571429,0.0
RB26DE2C7,99999.0,0.0
RB2BFA8DC,99999.0,0.0
RB3012443,99999.0,-99999.0
RB32B7F69,0.0,0.0
RB337597B,0.0,-99986.3827
RB3608BF4,0.0,-99999.0
RB38390C6,99986.3827,0.0
RB3A0AA17,99999.0,0.0
RB3A58EA5,99999.0,0.0
RB3A7A767,0.0,-99999.0
RB3B6483D,0.0,-99999.0
RB41A550B,99999.0,0.0
RB48251FC,99999.0,0.0
RB4A5D09E,99999.0,-99999.0
RB4B471E3,0.0,0.0
RB4CEB8B4,0.0,0.0
RB4DBC3A0,99999.0,0.0
RB4DF8B7A,0.0,0.0
RB4FF37A1,99999.0,-99999.0
RB50607E1,99999.0,0.0
RB5276A23,-0.0,-14285.571429
RB53CA5DD,99999.0,0.0
RB54EFA6D,99999.0,-99999.0
RB57A2DFA,99999.0,-99999.0
RB58C489F,99999.0,-99999.0
RB58CB3D0,0.0,-99999.0
RB5B4D92B,99999.0,-99999.0
RB5BC0196,99999.0,-99999.0
RB5C0FB43,0.0,0.0
RB5C676C7,19444.25,0.0
RB5CCAD73,99986.3827,0.0
RB5D6709,99999.0,-99999.0
RB5F064FA,99999.0,-99999.0
RB5F2606B,99999.0,0.0
RB6199AB8,-0.0,0.0
RB64D3F65,99999.0,0.0
RB660B4D5,0.0,0.0
RB6961F7E,99999.0,0.0
RB7184D2D,0.0,0.0
RB731764F,99999.0,-99999.0
RB764CB26,0.0,0.0
RB766236D,0.0,0.0
RB76892E3,99999.0,0.0
RB772A5A3,99999.0,0.0
RB77323ED,14285.571429,0.0
RB7987CE5,99999.0,0.0
RB7C9D24C,99999.0,0.0
RB8030CA0,99999.0,0.0
RB80F2977,99999.0,0.0
RB82257DE,0.0,-99999.0
RB86510C5,99999.0,0.0
RB87F9B6,0.0,-99999.0
RB8A96434,0.0,0.0
RB8DC7EA3,0.0,0.0
RB90F3043,99999.0,0.0
RB9379AE8,99999.0,0.0
RB9C0C942,0.0,-99999.0
RB9C68924,0.0,-99999.0
RB9DD83E1,99999.0,0.0
RBA1EB653,99999.0,0.0
RBA2FED48,99999.0,0.0
RBA3B43EE,99999.0,0.0
RBA70C1B,99999.0,-99996.37
RBA7B9632,99999.0,-99999.0
RBA9F8A60,99999.0,0.0
RBAB93D2E,99999.0,0.0
RBB34DFBB,0.0,-99999.0
RBB488E96,99999.0,-99999.0
RBB92418,99999.0,0.0
RBBA9DC85,0.0,0.0
RBBB88F57,0.0,0.0
RBBC1E504,99999.0,0.0
RBBC561CB,99999.0,0.0
RBBC9F21E,-0.0,-99999.0
RBC2DC566,99999.0,-99999.0
RBC3CBF86,99999.0,-99999.0
RBC8CA062,99999.0,0.0
RBCB2BF7C,99998.99989,0.0
RBCD1B1DF,99999.0,-99999.0
RBCE54535,99999.0,0.0
RBCE6074,99999.0,-99999.0
RBCE688D7,33328.794343,0.00011
RBCF0DD64,99999.0,-99999.0
RBD4543B,99999.0,0.0
RBD5405E2,99999.0,-99999.0
RBD7EEFD4,0.0,-99999.0
RBDA802C6,14285.571429,0.0
RBE2A2E,0.0,-99999.0
RBE5FE30F,0.0,0.0
RBE9EABB,99999.0,0.0
RBE9FA7BE,99999.0,0.0
RBEA09050,99999.0,0.0
RBEC34400,0.0,-99999.0
RBEC9D29F,99999.0,0.0
RBEF6EB74,99999.0,0.0
RBF1B59F2,99999.0,-99999.0
RBF4920A7,99999.0,-99999.0
RBFA14DC9,99999.0,0.0
RBFB0CB66,0.0,0.0
RBFD10E9D,99999.0,0.0
RBFEFA3F5,0.0,-99999.0
RBFFDC8D9,99999.0,0.0
RC0026FF6,99999.0,-99999.0
RC085FEC1,0.0,0.0
RC08D736,99999.0,-99999.0
RC0A2931A,0.0,0.0
RC1441998,99999.0,-99999.0
RC147CBC4,99999.0,0.0
RC1640FA8,99999.0,-99999.0
RC16F2CB0,99999.0,-99999.0
RC1781FEC,99999.0,0.0
RC17C566E,99999.0,0.0
RC184A591,99999.0,-0.0
RC1C12A09,0.0,0.0
RC1C78825,0.0,0.0
RC1D5E0D2,19444.25,0.0
RC21A0F47,99999.0,0.0
RC2273EB6,99999.0,0.0
RC232B8E4,99999.0,0.0
RC2452FE5,99999.0,0.0
RC2467DD5,0.0,0.0
RC24C4287,99999.0,0.0
RC2919FC0,99999.0,-99999.0
RC2D8CC50,99999.0,-99999.0
RC30B3757,0.0,0.0
RC328057C,99999.0,0.0
RC332BAC8,99999.0,0.0
RC34DE13E,99999.0,0.0
RC3789C04,0.0,0.0
RC3A215E7,99999.0,-99999.0
RC3AE9B52,99999.0,0.0
RC3B1E376,99994.65,-99999.0
RC3F873AD,99999.0,0.0
RC41717A0,0.0,0.0
RC429C12A,99999.0,-99999.0
RC4725D3A,0.0,0.0
RC4A17B81,99999.0,0.0
RC4BDC814,99999.0,0.0
RC4ECD09F,99999.0,0.0
RC502448E,99986.3827,0.0
RC53E45A3,0.0,-99999.0
RC542E2,0.0,0.0
RC54348E7,0.0,0.0
RC5A0B866,99999.0,-99999.0
RC5FEA257,99999.0,0.0
RC6022FC6,0.0,-99999.0
RC6104814,99999.0,-99999.0
RC6290203,99999.0,-99999.0
RC63850B6,0.0,0.0
RC63EFB16,0.0,-99999.0
RC64BB9D,0.0,-99999.0
RC668BCD2,0.0,0.0
RC66BD657,99999.0,0.0
RC69E167B,99999.0,-99999.0
RC6CD4362,99999.0,0.0
RC6FE6116,99999.0,0.0
RC7067291,99999.0,-99999.0
RC71089A8,99999.0,0.0
RC73214D2,0.0,0.0
RC73F3FCB,0.0,0.0
RC76471D4,99999.0,0.0
RC7648C13,0.0,-99999.0
RC7776FA4,0.0,0.0
RC78851F9,99999.0,-99999.0
RC78CCEAB,99999.0,-99999.0
RC792434D,0.0,-99999.0
RC79C8577,99999.0,-99999.0
RC7C79433,99999.0,0.0
RC85BFC84,99986.3827,0.0
RC8AE5CC9,99999.0,0.0
RC8BC298A,99999.0,-99999.0
RC8DE4F65,99999.0,0.0
RC8DE5C28,0.0,-99999.0
RC8E80C94,0.0,0.0
RC8EB9D57,99986.3827,0.0
RC94E9E17,99999.0,0.0
RC96712E3,99999.0,0.0
RC978DBA,99999.0,-99999.0
RC980DD7D,0.0,-99999.0
RC98A992E,99999.0,-0.0
RC9AE2EAF,99999.0,0.0
RC9D3A194,99999.0,-99999.0
RCA3AEEE9,99999.0,-99999.0
RCA5024ED,99999.0,0.0
RCA59276E,99999.0,0.0
RCA6AC6D8,99999.0,-99999.0
RCA6BFF73,99999.0,0.0
RCA8B28E0,99999.0,-99999.0
RCA8B9E7F,99999.0,0.0
RCA902F3B,99999.0,-99999.0
RCAF4B249,99999.0,0.0
RCAFE0130,99999.0,0.0
RCB21E906,99999.0,-99999.0
RCB2584A5,99999.0,-99999.0
RCB2E3D7A,99999.0,-99994.65
RCB340B96,18749.8125,0.0
RCB3891E7,0.0,-99999.0
RCB51EE07,99999.0,-99999.0
RCB7300AE,99999.0,0.0
RCB7318CF,99999.0,-0.0
RCB929417,99999.0,-99999.0
RCBA81CA0,99999.0,-99999.0
RCBAE738C,99999.0,0.0
RCBF449B4,99999.0,0.0
RCBF6E24A,99999.0,-99999.0
RCC4ED913,99999.0,-99999.0
RCC562195,0.0,-99999.0
RCC94A9EF,49999.5,0.0
RCCD3F426,99999.0,0.0
RCD073193,0.0,0.0
RCD255F20,99999.0,0.0
RCD50B273,99999.0,-99999.0
RCD63A78B,99999.0,-99999.0
RCD80E8EB,0.0,-99999.0
RCD8BF6B3,99999.0,0.0
RCD9D50D,99986.3827,0.0
RCE1DA7F9,99999.0,0.0
RCEB7D709,0.0,-99999.0
RCEEEE297,0.0,0.0
RCF3575C1,99999.0,0.0
RCF6F5C84,0.0,0.0
RCF9F8BD5,99999.0,0.0
RCFAAF9B2,99999.0,0.0
RCFB1EE04,12499.875,0.0
RCFCEE2F4,99999.0,0.0
RCFF5F74F,99999.0,-99999.0
RD01A9CEC,99999.0,0.0
RD0294312,0.0,0.0
RD05E21,99999.0,0.0
RD072B213,99999.0,0.0
RD08FBCED,99999.0,0.0
RD0BF40DE,0.0,-99999.0
RD0F4CE91,99999.0,0.0
RD165D15E,99999.0,-99999.0
RD1890EC4,99.999,0.0
RD1B889AB,99999.0,0.0
RD1C7C494,16666.5,0.0
RD1F58F26,99999.0,-99997.78
RD1FB5211,99999.0,0.0
RD21A343A,99999.0,-99999.0
RD22FB4C1,99999.0,-99999.0
RD2317105,99999.0,-99999.0
RD23C2F74,99999.0,-99999.0
RD251E08,0.0,0.0
RD2B6DDA8,0.0,0.0
RD2DB079F,99999.0,-99999.0
RD2EBF8F3,99999.0,-99999.0
RD2F4C9EF,0.0,-99998.999945
RD307C068,99999.0,0.0
RD324BDDB,99999.0,0.0
RD327FCD1,0.0,0.0
RD33362A0,99999.0,-99999.0
RD33CAFDD,99999.0,-99999.0
RD341ED34,99999.0,-99999.0
RD3518BB2,99999.0,-99999.0
RD360B2AA,99999.0,-99999.0
RD36B2696,99999.0,-99999.0
RD38CF897,99999.0,0.0
RD3D9DB8B,0.0,0.0
RD3DAA704,99999.0,-99999.0
RD3F2EAA5,99999.0,-99999.0
RD3FD3578,99999.0,0.0
RD4001025,99999.0,-99999.0
RD40FC532,99999.0,-99999.0
RD41727E1,99999.0,0.0
RD449AD5D,0.0,0.0
RD462190A,99999.0,0.0
RD4679871,99999.0,0.0
RD47AE05E,99999.0,0.0
RD4836D2B,99999.0,0.0
RD4B4B63C,99999.0,0.0
RD4C00AA8,99999.0,0.0
RD4DB8613,99999.0,-99999.0
RD4DBEFEC,99999.0,0.0
RD4E6B7F9,33328.794343,0.0
